chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
5	90193080	GPR98	-0.577	-0.622	-0.203	-0.983	-0.218	-0.268	0.244	0.258	0.103	0.437	-0.343	0.437	-0.032	0.086	-0.018	-0.528	-0.26	-0.521	-0.54	0.084	-0.484	0.068	0.037	-0.541	-0.225	0.013	0.43	-0.052	0.007	-0.629	-0.752	0.359	-0.524	-0.481	-0.027	-0.214	-0.024	0.015	0.141	0.023	-0.472	0.005	0.046	-0.072	-0.247	0.124	0.135	0.464	-0.286	0.213	0.126	0.023	0.034	0.195	-0.397	-0.05	-0.828	0.005	0.022	-0.226
5	92950170	NR2F1	-0.577	-0.622	-0.203	-0.983	-0.218	-0.268	0.244	0.258	0.103	0.437	-0.343	0.437	-0.032	0.086	-0.018	-0.528	-0.26	-0.521	-0.517	0.084	-0.484	0.068	0.037	-0.532	-0.225	0.013	0.43	-0.052	0.007	-0.629	-0.752	0.364	-0.524	-0.481	-0.027	-0.214	-0.024	0.015	0.141	0.023	-0.472	0.005	0.046	-0.072	-0.247	0.124	0.135	0.464	-0.286	0.213	0.126	0.023	0.034	0.195	-0.397	-0.05	-0.828	0.005	0.022	-0.226
5	94782352	FAM81B	-0.577	-0.622	-0.203	-0.983	-0.218	-0.268	0.244	0.258	0.103	0.437	-0.343	0.437	-0.032	0.086	-0.018	-0.528	-0.26	-0.521	-0.517	0.084	-0.484	0.068	0.037	-0.532	0.46	0.013	0.43	-0.052	0.007	-0.629	-0.752	0.364	-0.524	-0.481	-0.027	-0.214	-0.024	0.015	0.141	0.023	-0.472	0.005	0.046	-0.072	-0.247	0.124	0.135	0.464	-0.286	0.213	0.126	0.014	0.034	0.195	-0.024	-0.05	-0.828	0.005	0.022	-0.226
5	95772707	PCSK1	-0.577	-0.622	-0.203	-0.983	-0.218	-0.268	0.244	0.258	0.103	0.437	-0.343	0.437	-0.032	0.086	-0.018	-0.528	-0.26	-0.521	-0.517	0.084	-0.484	0.068	0.037	-0.532	-0.219	0.013	0.43	-0.052	0.007	-0.629	-0.748	0.364	-0.524	-0.481	-0.027	-0.214	-0.024	0.015	0.141	0.023	-0.472	0.005	0.052	-0.072	-0.247	0.124	0.135	0.464	-0.286	0.213	0.126	0.014	0.034	0.195	-0.024	-0.05	-0.828	0.005	0.022	0.128
5	102632300	C5orf30	-0.565	-0.622	-0.203	-0.983	-0.216	-0.268	0.244	0.235	0.103	0.437	-0.343	0.437	-0.032	0.086	-0.018	-0.533	-0.26	-0.521	0.175	0	-0.487	0.074	0.037	-0.532	-0.219	0.013	0.43	-0.061	0.007	-0.629	-0.748	0.364	-0.524	-0.481	-0.021	-0.214	-0.024	0.015	0.141	0.023	-0.485	0.004	0.052	-0.072	-0.259	0.124	0.135	0.464	-0.286	0.213	0.126	0.014	0.02	0.195	-0.024	-0.05	-0.832	0.013	0.022	0.437
5	110438454	TSLP	-0.565	-0.622	-0.188	-0.963	-0.215	-0.263	0.489	0.254	0.109	0.429	-0.359	0.437	-0.032	0.086	-0.018	-0.533	-0.265	-0.492	0.179	0.158	-0.465	0.064	0.037	-0.522	-0.219	-0.032	0.43	-0.052	0.007	-0.629	-0.765	0.338	-0.524	-0.481	-0.021	-0.21	-0.026	0.004	0.131	0.025	-0.462	0.004	0.052	-0.072	-0.25	0.124	0.134	0.464	-0.286	0.213	0.126	0.014	0.02	0.195	-0.406	-0.04	-0.832	0.013	0.026	-0.225
5	114516250	TRIM36	-0.565	-0.622	-0.188	-0.963	-0.215	-0.263	0.47	0.254	0.109	0.421	-0.359	0.437	-0.032	0.086	-0.018	-0.533	-0.265	0.13	0.203	-0.06	-0.465	0.064	0.037	-0.522	-0.231	-0.032	0.43	-0.052	0.007	-0.629	-0.765	0.338	-0.539	-0.04	-0.021	-0.21	-0.026	0.004	0.125	0.025	-0.471	0.004	0.052	-0.072	-0.25	0.124	0.134	0.427	-0.286	0.213	0.126	0.014	0.02	0.195	-0.406	-0.04	-0.832	0.013	0.026	-0.231
5	115174316	CDO1	-0.565	-0.622	-0.188	-0.963	-0.22	-0.263	0.47	0.254	0.109	0.421	-0.359	0.437	-0.032	0.086	-0.018	-0.533	-0.265	0.13	0.203	0.075	-0.465	0.064	0.037	-0.522	-0.231	-0.032	0.43	-0.052	0.007	-0.629	-0.765	0.338	-0.539	-0.04	-0.021	-0.21	-0.026	0.004	0.125	0.02	-0.471	0.004	0.052	-0.072	-0.25	0.124	0.134	0.435	-0.286	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.231
5	121433802	LOX	-0.565	-0.622	-0.188	-0.987	-0.22	-0.245	0.47	0.254	0.109	0.421	-0.315	0.437	-0.032	0.086	-0.018	-0.537	-0.265	0.13	0.213	0.079	-0.465	0.066	0.037	-0.522	-0.231	-0.032	0.43	-0.042	0.007	-0.629	-0.765	0.344	-0.539	-0.04	-0.029	-0.21	-0.026	0.004	0.13	-0.001	-0.454	0.004	0.052	-0.072	-0.25	0.127	0.131	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.231
5	124054606	ZNF608	-0.565	-0.612	-0.188	-0.923	-0.22	-0.245	0.47	0.254	0.109	0.421	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.265	0.13	0.213	0.079	-0.465	0.066	0.037	-0.522	-0.221	-0.032	0.43	-0.042	0.007	-0.629	-0.765	0.324	-0.539	-0.04	0.002	-0.21	-0.026	0.004	0.13	-0.001	-0.454	0.004	0.052	-0.072	-0.25	0.132	0.131	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	126170412	LMNB1	-0.551	-0.612	-0.188	-0.874	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.213	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.539	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	0.004	0.052	-0.072	-0.25	0.132	0.131	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	127500330	SLC12A2	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.539	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	0.004	0.052	-0.072	-0.25	0.132	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	127761566	FBN2	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.539	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	0.004	0.052	-0.072	-0.25	0.132	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	128363171	SLC27A6	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.539	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.132	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	128467979	ISOC1	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.539	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.132	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	128963138	ADAMTS19	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.465	0.066	0.037	-0.522	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.538	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.132	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	131682920	SLC22A4	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.445	0.066	0.037	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.538	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	132190110	SHROOM1	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.445	0.066	0.037	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.538	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	132226576	GDF9	-0.623	-0.612	-0.188	-0.145	-0.22	-0.245	0.47	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	0.235	0.079	-0.445	0.066	0.037	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.538	-0.04	0.002	-0.213	-0.026	0.004	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	134394592	PITX1	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.467	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.516	-0.231	0.13	-0.475	0.079	-0.445	0.066	0.037	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.574	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	134938568	CXCL14	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.467	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	0.194	-0.231	0.13	-0.475	0.079	-0.445	0.066	0.037	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.765	0.31	-0.574	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.02	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	136600901	SPOCK1	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.467	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.52	-0.231	0.13	-0.507	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.31	-0.574	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	-0.029	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	137490895	NME5	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.467	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.52	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.31	-0.574	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	-0.029	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	137830991	EGR1	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.467	0.254	0.109	0.445	-0.315	0.437	-0.029	0.086	-0.018	-0.52	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.31	-0.563	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	-0.029	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	139304808	NRG2	-0.623	-0.612	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.472	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.31	-0.563	-0.04	0.002	-0.213	-0.026	0.001	0.13	-0.001	-0.454	-0.015	0.052	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	-0.029	0.195	0.063	-0.04	-0.832	-0.003	0.009	-0.23
5	140259086	PCDHA1	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140266540	PCDHA3	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140276828	PCDHA5	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140455784	PCDHB2	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140462004	PCDHB3	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140483574	PCDHB4	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140496436	PCDHB5	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140511537	PCDHB6	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140538910	PCDHB8	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140543572	PCDHB16	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140553766	PCDHB10	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	140788257	PCDHGA3	-0.623	-0.62	-0.188	-0.079	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.487	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.774	0.307	-0.563	-0.04	0.002	-0.218	-0.026	0	0.13	-0.001	-0.454	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.213	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	145359695	SH3RF2	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.04	0.002	-0.218	-0.026	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.135	0.435	-0.32	0.171	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	147187894	SPINK1	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	-0.234	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.222	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.12	0.435	-0.32	0.171	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	147460422	SPINK5	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.138	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.222	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.12	0.435	-0.32	0.171	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	148187369	ADRB2	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.138	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.222	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.12	0.435	-0.32	0.171	0.126	0.014	0.004	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	148560719	ABLIM3	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.138	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.222	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.12	0.435	-0.32	0.171	0.126	0.014	-0.018	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	148736526	IL17B	-0.623	-0.62	-0.188	-0.159	-0.22	-0.245	0.478	0.254	0.109	0.445	-0.315	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.138	-0.032	0.386	-0.042	0.007	-0.629	-0.78	0.307	-0.563	-0.678	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.465	-0.015	0.002	-0.072	-0.25	0.144	0.12	0.435	-0.32	0.171	0.126	0.014	-0.018	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.23
5	150259442	ZNF300	-0.623	-0.62	-0.175	-0.13	-0.233	-0.247	0.478	0.254	0.117	0.445	-0.295	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.149	-0.032	0.386	-0.042	0.007	-0.661	-0.78	0.307	-0.563	-0.203	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.466	-0.015	0.002	-0.072	-0.25	0.144	0.132	0.435	-0.348	0.171	0.107	0.014	-0.018	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.239
5	150896272	FAT2	-0.623	-0.62	-0.175	-0.13	-0.233	-0.247	0.478	0.254	0.117	0.445	-0.295	0.437	-0.029	0.129	-0.018	-0.524	-0.231	0.13	0.227	0.079	0.087	0.066	0.053	-0.024	0.149	-0.032	0.386	-0.042	0.007	-0.661	-0.78	0.307	-0.563	-0.203	0.005	-0.218	-0.023	-0.002	0.13	-0.001	-0.466	-0.015	0.002	-0.072	-0.25	0.144	0.132	0.435	-0.348	0.171	0.107	0.014	-0.018	0.195	-0.183	-0.04	-0.832	-0.003	0.009	-0.239
5	156300857	TIMD4	-0.623	-0.671	-0.175	-0.204	-0.227	-0.263	0.479	0.254	0.117	0.426	-0.334	0.451	-0.029	0.118	-0.006	-0.524	-0.231	0.12	0.186	0.074	0.081	0.061	0.065	-0.024	0.142	-0.041	0.395	-0.042	0.001	-0.661	-0.763	0.299	-0.56	-0.222	0.005	-0.215	-0.028	0.002	0.13	0.003	-0.466	-0.015	0.002	0.036	-0.249	0.12	0.128	0.435	-0.348	0.171	0.107	0.014	-0.009	0.195	0.065	-0.04	-0.875	-0.011	0.009	-0.238
